id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,city
2452800,12541452,78702,30.26517,-97.71781,Entire Home/Apt,72.0,3,260,1.85,3,146,Austin
2464759,12541452,78702,30.26391,-97.7169,Entire Home/Apt,111.0,3,50,0.43,3,188,Austin
2467384,12618361,78721,30.28333,-97.68232,Entire Home/Apt,106.0,2,132,1.21,1,24,Austin
2500385,1770424,78702,30.27856,-97.72146,Entire Home/Apt,66.0,1,858,6.13,7,343,Austin
2501888,12806524,78746,30.28626,-97.81032,Private Room,66.0,2,128,0.91,1,349,Austin
2521003,9599503,78704,30.25558,-97.75642,Entire Home/Apt,135.0,2,246,1.75,1,151,Austin
2524101,12923614,78745,30.2123,-97.76242,Private Room,79.0,1,44,0.34,2,363,Austin
2528473,5152543,78723,30.29736,-97.68232,Entire Home/Apt,71.0,1,1176,8.39,2,308,Austin
2529203,12951616,78704,30.24755,-97.75498,Entire Home/Apt,227.0,2,19,0.14,1,290,Austin
2532215,12968467,78704,30.23396,-97.76645,Entire Home/Apt,700.0,2,1,0.41,1,356,Austin
2546012,13035711,78704,30.24528,-97.77725,Entire Home/Apt,102.0,30,33,0.24,1,334,Austin
2582546,13224125,78722,30.2888156,-97.718312,Entire Home/Apt,81.0,2,23,0.99,1,106,Austin
2650844,13569418,78734,30.37581,-97.92098,Entire Home/Apt,723.0,5,129,0.93,1,178,Austin
2665394,5367671,78702,30.26462,-97.71791,Entire Home/Apt,237.0,2,262,1.97,3,64,Austin
2677765,13710115,78705,30.29552,-97.73663,Entire Home/Apt,121.0,2,159,1.16,1,296,Austin
2853144,7567467,78739,30.18931,-97.88902,Private Room,49.0,30,35,0.25,3,89,Austin
2855422,7440744,78703,30.27381,-97.75591,Entire Home/Apt,150.0,2,300,2.3,1,261,Austin
2885662,14747714,78704,30.25536,-97.77633,Entire Home/Apt,983.0,2,22,0.35,2,357,Austin
2926708,2436512,78702,30.25766,-97.72323,Entire Home/Apt,710.0,2,49,0.36,8,298,Austin
2979222,4929310,78701,30.26609,-97.74278,Entire Home/Apt,756.0,1,198,1.44,20,347,Austin
2984602,15219795,78704,30.26055084313404,-97.77400043368723,Entire Home/Apt,107.0,2,118,0.94,9,112,Austin
2989481,15219795,78704,30.25914,-97.77454,Entire Home/Apt,113.0,1,149,1.18,9,253,Austin
2992224,1634035,78704,30.24582971371221,-97.7598554247857,Entire Home/Apt,142.0,1,154,1.2,1,282,Austin
2994424,15219795,78704,30.25921,-97.774847,Entire Home/Apt,121.0,1,151,1.13,9,276,Austin
2997720,1666874,78704,30.24662,-97.75571,Entire Home/Apt,199.0,14,1,0.01,2,15,Austin
3032156,14613487,78704,30.2589,-97.75918,Entire Home/Apt,196.0,2,30,0.22,1,282,Austin
3041605,15438805,78756,30.3249,-97.73674,Entire Home/Apt,268.0,3,29,0.25,1,345,Austin
3111194,15811157,78723,30.30773,-97.704865,Entire Home/Apt,54.0,2,23,0.47,1,106,Austin
3124593,3947597,78704,30.2461,-97.75117,Entire Home/Apt,495.0,2,76,0.68,6,355,Austin
3154788,175669,78704,30.23888,-97.77393,Private Room,105.0,30,4,0.03,2,365,Austin
3214547,16243944,78704,30.2613932,-97.7684749,Entire Home/Apt,611.0,3,13,0.12,2,327,Austin
3225770,382510,78701,30.27014,-97.74169,Entire Home/Apt,132.0,30,49,0.37,2,199,Austin
3230604,16350192,78732,30.41508,-97.89047,Entire Home/Apt,176.0,1,407,2.98,1,156,Austin
3294395,1488733,78703,30.27322,-97.75479,Entire Home/Apt,118.0,2,107,0.82,8,360,Austin
3349126,15782486,78703,30.28981208801269,-97.77142333984376,Entire Home/Apt,98.0,1,129,0.99,22,279,Austin
3386939,17088289,78702,30.250532,-97.722946,Entire Home/Apt,80.0,1,650,5.57,5,314,Austin
3424259,880571,78702,30.26934,-97.72366,Entire Home/Apt,78.0,2,599,4.6,3,261,Austin
3432834,8243517,78702,30.2599,-97.73052,Entire Home/Apt,81.0,3,318,2.34,3,250,Austin
3475010,15219795,78704,30.259762,-97.772856,Entire Home/Apt,90.0,1,114,0.86,9,0,Austin
3478000,15219795,78704,30.26066,-97.77325,Entire Home/Apt,107.0,1,126,0.95,9,283,Austin
3539968,16173856,78702,30.25515,-97.72006,Entire Home/Apt,109.0,3,273,2.02,1,46,Austin
3543410,16787151,78704,30.24585,-97.75284,Private Room,111.0,2,228,1.73,2,110,Austin
3637181,8638145,78703,30.28365,-97.7605,Entire Home/Apt,125.0,30,35,0.27,1,348,Austin
3689085,18775364,78757,30.33356,-97.73679,Entire Home/Apt,119.0,2,497,3.75,1,247,Austin
3757576,4218754,78704,30.23469,-97.75932,Entire Home/Apt,149.0,3,9,0.07,3,107,Austin
3801572,6297487,78722,30.30429,-97.71279,Private Room,66.0,2,540,4.05,1,344,Austin
3802304,408387,78745,30.22915,-97.81252,Private Room,92.0,30,2,0.02,1,363,Austin
3840726,19789267,78737,30.15802,-97.94353,Entire Home/Apt,173.0,2,354,2.66,1,350,Austin
3862246,18668621,78702,30.26581,-97.718,Entire Home/Apt,64.0,1,579,4.66,2,32,Austin
3868266,19972479,78703,30.27824,-97.7539,Entire Home/Apt,80.0,30,33,0.25,1,219,Austin
3916923,1244317,78704,30.25346,-97.76915,Entire Home/Apt,1386.0,2,49,0.37,1,360,Austin
3959242,20518039,78704,30.24722,-97.75844,Entire Home/Apt,170.0,3,78,0.58,1,259,Austin
4013309,20657590,78701,30.27368,-97.74652,Entire Home/Apt,175.0,2,387,3.14,2,275,Austin
4013329,20657590,78701,30.2748,-97.74722,Private Room,149.0,2,210,1.63,2,3,Austin
4014472,8083527,78731,30.31425,-97.74973,Entire Home/Apt,93.0,2,219,1.65,1,186,Austin
4030864,802614,78702,30.2561,-97.73468,Entire Home/Apt,246.0,2,360,2.69,3,346,Austin
4047528,4929310,78701,30.26455,-97.74162,Entire Home/Apt,303.0,1,258,1.93,20,258,Austin
4050950,1770424,78702,30.27876,-97.70569,Entire Home/Apt,94.0,1,654,4.89,7,346,Austin
4054044,4580592,78751,30.30479,-97.72234,Entire Home/Apt,131.0,2,246,1.9,1,235,Austin
4076557,21144180,78745,30.22291,-97.77774,Entire Home/Apt,121.0,2,282,2.13,1,173,Austin
4077459,21149262,78741,30.23007,-97.69485,Entire Home/Apt,135.0,30,23,0.17,1,258,Austin
4082265,1840480,78745,30.21302032470703,-97.7913818359375,Entire Home/Apt,134.0,30,17,0.13,12,329,Austin
4112403,5325474,78729,30.44697,-97.75928,Entire Home/Apt,192.0,3,55,0.41,1,349,Austin
4121676,21382575,78704,30.23899,-97.7634,Entire Home/Apt,338.0,4,63,0.47,2,269,Austin
4145599,16675705,78703,30.284311,-97.762657,Entire Home/Apt,99.0,30,156,1.2,3,262,Austin
4163685,21609264,78721,30.27163,-97.68587,Entire Home/Apt,72.0,2,128,0.96,1,180,Austin
4164084,10182576,78704,30.22392,-97.75439,Entire Home/Apt,68.0,30,72,0.54,3,341,Austin
4164781,21615823,78702,30.256058,-97.726799,Entire Home/Apt,111.0,2,402,3.02,1,94,Austin
4171708,2934425,78701,30.27912,-97.74591,Entire Home/Apt,120.0,2,812,6.45,11,250,Austin
4174180,2064443,78702,30.25805,-97.73169,Entire Home/Apt,86.0,2,451,3.4,1,148,Austin
4184049,3517669,78745,30.22099,-97.77479,Entire Home/Apt,374.0,1,377,2.84,1,308,Austin
4184743,2200710,78745,30.192236,-97.791656,Entire Home/Apt,170.0,3,24,0.63,2,0,Austin
4198303,9328324,78723,30.32094,-97.68543,Entire Home/Apt,89.0,2,486,3.65,4,335,Austin
4198456,10547260,78704,30.25683,-97.77183,Entire Home/Apt,200.0,28,1,0.02,1,359,Austin
4202378,12868923,78756,30.32313,-97.74235,Entire Home/Apt,125.0,2,101,0.76,1,336,Austin
4219001,1568741,78745,30.20965,-97.76876,Entire Home/Apt,65.0,2,23,0.17,21,355,Austin
4224800,1568741,78745,30.20988,-97.76899,Private Room,44.0,2,119,0.89,21,361,Austin
4236671,21890477,78704,30.26426,-97.76188,Entire Home/Apt,1499.0,2,2,0.02,2,365,Austin
4278536,4018268,78702,30.28079,-97.71166,Entire Home/Apt,151.0,1,444,4.58,2,52,Austin
4279738,21987980,78748,30.18354,-97.82885,Private Room,40.0,30,70,0.54,5,365,Austin
4288292,21987980,78748,30.1844,-97.82971,Private Room,40.0,30,53,0.41,5,365,Austin
4288403,21153184,78756,30.31125,-97.74759,Entire Home/Apt,83.0,1,407,3.06,1,58,Austin
4293731,795079,78702,30.27759,-97.71461,Entire Home/Apt,225.0,4,15,0.11,1,176,Austin
4341443,21987980,78748,30.18363,-97.82749,Private Room,40.0,30,66,0.5,5,275,Austin
4351493,12427478,78702,30.27674,-97.71901,Entire Home/Apt,186.0,3,421,3.17,3,325,Austin
4425082,18075845,78753,30.39210433687346,-97.6661886426823,Entire Home/Apt,150.0,7,0,0.0,1,87,Austin
4431533,22738209,78728,30.44586,-97.68194,Entire Home/Apt,200.0,5,13,0.1,6,157,Austin
4452791,22857707,78704,30.25371,-97.74629,Entire Home/Apt,125.0,2,70,0.53,3,72,Austin
4464432,22738209,78728,30.44521,-97.68537,Entire Home/Apt,208.0,7,21,0.17,6,184,Austin
4508376,22857707,78704,30.25382,-97.74681,Entire Home/Apt,1500.0,2,28,0.22,3,339,Austin
4645766,15219795,78704,30.25858,-97.77346,Entire Home/Apt,98.0,1,94,0.75,9,245,Austin
4756372,1157982,78702,30.2572,-97.73147,Entire Home/Apt,500.0,3,94,0.74,4,245,Austin
4764568,424153,78757,30.33809,-97.73347,Entire Home/Apt,425.0,3,18,0.2,1,252,Austin
4774398,12864396,78731,30.32853,-97.75754,Entire Home/Apt,276.0,1,61,0.47,1,335,Austin
4811246,22248765,78722,30.28702,-97.71384,Entire Home/Apt,133.0,3,66,0.51,2,141,Austin
4814446,22895951,78702,30.25531,-97.73568,Entire Home/Apt,201.0,2,293,2.26,1,342,Austin
4820267,10292686,78703,30.28161,-97.76093,Entire Home/Apt,135.0,30,80,0.63,5,364,Austin
4821958,2862517,78751,30.31176,-97.72936,Entire Home/Apt,149.0,3,295,2.3,3,94,Austin
4848222,2267961,78702,30.27313,-97.72038,Entire Home/Apt,141.0,1,257,2.0,2,347,Austin
4856743,1827958,78702,30.26145,-97.7287,Entire Home/Apt,105.0,2,318,2.47,1,61,Austin
4874855,4974944,78723,30.32158,-97.67813,Entire Home/Apt,325.0,3,28,0.28,1,6,Austin
4881360,1488733,78704,30.2497,-97.74792,Entire Home/Apt,504.0,2,109,0.85,8,363,Austin
4901443,169512,78704,30.2467,-97.73835,Entire Home/Apt,255.0,30,19,0.19,3,55,Austin
4906604,385944,78704,30.25269,-97.77414,Entire Home/Apt,203.0,2,55,0.42,2,22,Austin
4931574,25405315,78741,30.22498,-97.69297,Entire Home/Apt,398.0,1,381,2.98,3,258,Austin
4941458,169512,78704,30.24455,-97.73776,Entire Home/Apt,103.0,2,316,2.45,3,317,Austin
4942407,1093746,78704,30.24141,-97.7475,Entire Home/Apt,70.0,30,46,0.36,1,104,Austin
4955455,25410492,78703,30.2759,-97.76448,Entire Home/Apt,145.0,2,233,1.8,1,335,Austin
4966926,25605284,78741,30.22499,-97.74415,Entire Home/Apt,77.0,30,258,2.01,1,99,Austin
4986597,25706786,78745,30.20551,-97.80587,Entire Home/Apt,96.0,30,0,0.0,2,365,Austin
5020354,12628034,78723,30.30999,-97.70325,Entire Home/Apt,94.0,2,568,4.41,3,253,Austin
5031470,25184902,78704,30.23604,-97.74897,Entire Home/Apt,366.0,2,334,2.61,1,284,Austin
5037508,26004097,78737,30.23182,-97.91703,Private Room,65.0,1,148,1.14,2,82,Austin
5046776,22857707,78704,30.25569,-97.74675,Entire Home/Apt,1428.0,2,188,1.46,3,337,Austin
5048523,26063822,78749,30.22330770815801,-97.85998569056667,Private Room,56.0,1,1,0.05,4,59,Austin
5050692,4856304,78703,30.29432,-97.7657,Entire Home/Apt,129.0,2,121,1.52,1,243,Austin
5085831,25748565,78731,30.36274,-97.78148,Entire Home/Apt,405.0,3,49,0.43,1,17,Austin
5086211,26268925,78703,30.275767735268744,-97.76279827276728,Entire Home/Apt,93.0,3,280,2.18,2,212,Austin
5090933,26301113,78704,30.249,-97.75021,Entire Home/Apt,200.0,28,17,0.13,1,169,Austin
5094445,3626574,78704,30.24503,-97.74745,Entire Home/Apt,206.0,1,1053,8.16,5,340,Austin
5126932,26502184,78702,30.25819,-97.7344,Entire Home/Apt,104.0,1,621,4.86,2,345,Austin
5144584,26596716,78757,30.34878,-97.73915,Entire Home/Apt,147.0,1,17,1.12,1,181,Austin
5169603,4035731,78723,30.29241943359375,-97.68635559082033,Entire Home/Apt,185.0,2,56,0.45,2,48,Austin
5185181,256882822,78741,30.23902,-97.73421,Entire Home/Apt,663.0,3,108,2.5,15,178,Austin
5221313,24405569,78702,30.27859,-97.71755,Private Room,500.0,2,3,0.03,1,359,Austin
5221542,510788064,78704,30.24259,-97.78476,Entire Home/Apt,153.0,2,194,1.67,1,342,Austin
5235691,2013339,78702,30.27322,-97.72714,Entire Home/Apt,400.0,3,163,1.28,2,342,Austin
5260692,27163465,78704,30.24995,-97.76877,Entire Home/Apt,152.0,3,86,0.67,1,331,Austin
5262010,12628034,78723,30.30799,-97.7015,Entire Home/Apt,163.0,2,576,4.55,3,242,Austin
5277988,8416163,78702,30.26836395263672,-97.72486877441406,Entire Home/Apt,259.0,3,92,0.72,1,344,Austin
5288423,4147674,78702,30.25701,-97.72663,Entire Home/Apt,102.0,1,445,3.46,5,314,Austin
5303366,415387,78722,30.28268,-97.72126,Entire Home/Apt,67.0,28,123,0.96,1,72,Austin
5303804,1157982,78702,30.25884,-97.73061,Entire Home/Apt,383.0,3,59,0.47,4,259,Austin
5317993,27058803,78723,30.31224,-97.70115,Private Room,66.0,2,112,0.88,1,262,Austin
5335157,27648445,78704,30.24583,-97.749,Entire Home/Apt,104.0,2,384,3.0,1,325,Austin
5337141,1770732,78702,30.2801,-97.71402,Entire Home/Apt,209.0,2,210,1.64,1,14,Austin
5362658,1731753,78745,30.20162,-97.81211,Private Room,79.0,4,22,0.21,1,32,Austin
5372341,26004097,78737,30.23128,-97.91864,Private Room,65.0,1,87,0.68,2,8,Austin
5372361,5151516,78702,30.26639,-97.72359,Entire Home/Apt,287.0,1,119,0.93,1,311,Austin
5375637,7197569,78704,30.23484,-97.78532,Entire Home/Apt,108.0,10,68,0.53,1,0,Austin
5386787,4929310,78701,30.26431,-97.74004,Entire Home/Apt,608.0,1,225,1.77,20,329,Austin
5391565,4852962,78732,30.41551,-97.89279,Entire Home/Apt,230.0,3,201,1.57,1,364,Austin
5396676,5381028,78702,30.27453765277349,-97.72994280359217,Entire Home/Apt,196.0,1,447,3.5,1,327,Austin
5418428,25002692,78754,30.34449,-97.67251,Entire Home/Apt,1000.0,1,0,0.0,1,365,Austin
5420782,27707384,78704,30.25222,-97.75591,Entire Home/Apt,136.0,2,168,1.31,1,253,Austin
5421249,20559955,78741,30.229005813598636,-97.6922836303711,Entire Home/Apt,170.0,3,5,0.27,1,100,Austin
5422618,3432323,78704,30.23751,-97.75191,Entire Home/Apt,284.0,3,3,0.03,1,87,Austin
5423999,18548240,78702,30.2682,-97.72591,Entire Home/Apt,675.0,3,274,2.14,1,20,Austin
5434918,15219795,78704,30.25976,-97.77286,Entire Home/Apt,96.0,1,95,0.75,9,278,Austin
5445354,1818782,78704,30.24372100830078,-97.75896453857422,Entire Home/Apt,158.0,1,241,2.42,3,120,Austin
5457288,28304366,78756,30.33321,-97.7385,Entire Home/Apt,93.0,2,285,2.22,1,260,Austin
5476443,5796989,78703,30.27904,-97.75842,Private Room,81.0,3,473,3.69,1,32,Austin
5482391,26500838,78703,30.29477,-97.77365,Entire Home/Apt,1222.0,2,22,0.42,1,336,Austin
5495934,28501302,78747,30.16014,-97.74002,Entire Home/Apt,109.0,1,28,1.18,1,173,Austin
5498214,82467986,78704,30.24326401180352,-97.73903721909058,Entire Home/Apt,79.0,1,64,4.32,5,139,Austin
5498278,82467986,78704,30.24299,-97.73779,Entire Home/Apt,82.0,1,70,0.55,5,124,Austin
5521345,28627278,78702,30.26578,-97.73351,Entire Home/Apt,109.0,2,542,4.23,8,326,Austin
5523507,25706786,78745,30.21091,-97.81668,Entire Home/Apt,56.0,30,23,0.2,2,234,Austin
5524588,27155898,78731,30.34218,-97.76014,Entire Home/Apt,519.0,1,6,0.48,1,353,Austin
5539034,28723672,78702,30.25417,-97.71555,Entire Home/Apt,104.0,2,301,2.36,2,157,Austin
5552689,25152995,78757,30.34618,-97.74512,Entire Home/Apt,207.0,2,5,0.04,1,95,Austin
5557796,12939281,78741,30.22306,-97.69873,Entire Home/Apt,228.0,2,5,0.17,1,65,Austin
5567132,22849092,78751,30.31115,-97.73265,Entire Home/Apt,400.0,1,0,0.0,1,365,Austin
5580439,21573147,78704,30.24847404399224,-97.75333596287064,Entire Home/Apt,363.0,1,3,0.03,1,266,Austin
5601570,3712351,78702,30.25234984081833,-97.72388545927156,Entire Home/Apt,101.0,2,751,5.93,2,156,Austin
5660373,1547813,78746,30.27841,-97.78992,Entire Home/Apt,150.0,30,6,0.05,1,177,Austin
5673145,1883744,78751,30.31163,-97.72468,Entire Home/Apt,108.0,1,84,0.77,7,240,Austin
5715331,1568741,78745,30.21048,-97.76959,Private Room,65.0,2,9,0.07,21,365,Austin
5755416,10292686,78703,30.28161,-97.76093,Entire Home/Apt,144.0,30,88,0.71,5,290,Austin
5768833,29928530,78703,30.29732,-97.78347,Entire Home/Apt,115.0,2,227,1.79,1,335,Austin
5794015,10603650,78746,30.26083,-97.8005,Private Room,200.0,2,8,0.07,1,354,Austin
5797428,47486,78704,30.23808,-97.78852,Private Room,81.0,1,2,0.17,1,89,Austin
5805293,30118476,78703,30.3026,-97.75125,Entire Home/Apt,275.0,30,78,0.76,1,139,Austin
5813732,1840480,78745,30.22234,-97.794,Entire Home/Apt,110.0,4,58,0.47,12,259,Austin
5819674,1250939,78704,30.25162,-97.75561,Entire Home/Apt,151.0,1,286,2.28,4,245,Austin
5869022,20517639,78746,30.27235,-97.80954,Private Room,95.0,1,376,3.02,2,171,Austin
5873238,6513345,78751,30.31094,-97.72284,Entire Home/Apt,66.0,1,896,7.05,2,224,Austin
5928709,1329061,78702,30.25538011769593,-97.72156596473351,Entire Home/Apt,85.0,2,244,2.03,1,219,Austin
5992071,11709743,78756,30.31137,-97.74686,Entire Home/Apt,158.0,2,114,0.98,1,282,Austin
6016413,4929310,78701,30.26408,-97.74026,Entire Home/Apt,238.0,1,225,1.8,20,251,Austin
6092667,1301612,78758,30.36685,-97.71478,Private Room,164.0,3,7,0.06,1,363,Austin
6116865,11479422,78705,30.28912925720215,-97.74624633789062,Entire Home/Apt,141.0,2,159,1.26,1,351,Austin
6120864,31757957,78750,30.46104,-97.7978,Entire Home/Apt,135.0,2,97,0.79,1,334,Austin
6131087,10051698,78751,30.30931,-97.7195,Entire Home/Apt,500.0,6,92,0.8,1,364,Austin
6187395,14251452,78751,30.30497,-97.71738,Entire Home/Apt,132.0,2,161,1.39,1,359,Austin
6291810,32713240,78749,30.225817934888987,-97.86992221949409,Entire Home/Apt,550.0,3,82,0.67,1,174,Austin
6391710,33325907,78702,30.25405,-97.72702,Entire Home/Apt,161.0,2,443,3.56,1,254,Austin
6432177,33572970,78703,30.29469,-97.77688,Entire Home/Apt,125.0,2,42,0.35,1,44,Austin
6490112,6867190,78704,30.25867,-97.77812,Entire Home/Apt,110.0,2,511,4.07,2,107,Austin
6570493,32535697,78703,30.27907,-97.75143,Entire Home/Apt,106.0,2,485,3.87,6,61,Austin
6584889,425706,78723,30.31502,-97.69379,Entire Home/Apt,96.0,30,43,0.35,3,78,Austin
6744307,35313372,78758,30.41293,-97.69782,Entire Home/Apt,93.0,30,89,0.73,2,257,Austin
6782834,6755464,78736,30.24501,-98.00361,Entire Home/Apt,417.0,2,17,0.14,1,325,Austin
6849900,22903590,78752,30.32309,-97.72023,Entire Home/Apt,71.0,1,415,3.33,2,337,Austin
6854195,35918465,78702,30.27175,-97.72864,Entire Home/Apt,146.0,2,247,2.02,1,350,Austin
6870646,35915651,78751,30.3119,-97.73099,Entire Home/Apt,100.0,30,59,0.48,1,157,Austin
6887725,36093951,78702,30.275400161743164,-97.71735382080078,Private Room,80.0,29,135,1.11,1,362,Austin
6932061,1788349,78704,30.23979,-97.74579,Entire Home/Apt,120.0,30,323,2.63,3,200,Austin
6935687,20128369,78704,30.25631,-97.75735,Private Room,102.0,1,13,0.11,1,257,Austin
6935869,8897060,78702,30.27025,-97.72569,Entire Home/Apt,174.0,2,360,3.46,1,160,Austin
6955450,8167447,78751,30.32197,-97.72521,Private Room,41.0,30,24,0.19,91,179,Austin
6975186,8463836,78702,30.27255,-97.72988,Entire Home/Apt,1080.0,3,66,0.58,2,342,Austin
7060947,37025565,78723,30.29860257665671,-97.70546575297854,Entire Home/Apt,105.0,30,2,0.26,1,110,Austin
7094484,36061107,78703,30.30069,-97.75791,Entire Home/Apt,112.0,2,265,2.15,1,242,Austin
7108253,8167447,78751,30.32197,-97.72521,Private Room,41.0,30,21,0.17,91,341,Austin
7146530,1250939,78704,30.24817,-97.77858,Entire Home/Apt,140.0,1,228,2.03,4,244,Austin
7279240,33776870,78746,30.29409,-97.83361,Private Room,80.0,2,37,0.4,1,46,Austin
7330232,10585849,78726,30.43209,-97.87249,Entire Home/Apt,249.0,2,362,3.11,19,321,Austin
7345104,15864252,78704,30.2476,-97.75438,Entire Home/Apt,328.0,1,38,0.32,15,302,Austin
7431430,31106920,78751,30.31049,-97.72977,Entire Home/Apt,86.0,2,298,3.53,1,207,Austin
7435259,32535697,78703,30.27816,-97.75185,Entire Home/Apt,99.0,2,397,3.25,6,64,Austin
7531639,27700273,78758,30.40644,-97.70119,Entire Home/Apt,85.0,30,429,3.5,1,241,Austin
7532068,24764247,78703,30.29245,-97.76228,Entire Home/Apt,89.0,2,156,1.79,1,217,Austin
7649234,40137996,78701,30.27408,-97.74287,Entire Home/Apt,120.0,30,13,0.11,1,178,Austin
7690676,34910083,78723,30.31808,-97.67461,Private Room,42.0,2,328,2.71,2,167,Austin
7702099,7404805,78727,30.43992,-97.75195,Private Room,48.0,1,353,2.87,3,4,Austin
7717113,39525617,78737,30.22344,-97.91121,Private Room,40.0,1,27,0.22,2,3,Austin
7730776,28627278,78738,30.3067,-97.91958,Entire Home/Apt,269.0,2,291,2.38,8,65,Austin
7746849,8167447,78751,30.32197,-97.72521,Private Room,36.0,30,14,0.12,91,339,Austin
7750755,8167447,78751,30.32197,-97.72521,Private Room,36.0,30,15,0.13,91,356,Austin
7787003,8137602,78702,30.25803,-97.71425,Entire Home/Apt,118.0,30,94,0.77,1,194,Austin
7797703,41039423,78741,30.24238,-97.73176,Entire Home/Apt,110.0,2,106,1.03,2,327,Austin
7802292,8686465,78745,30.21729,-97.77624,Entire Home/Apt,93.0,3,143,1.28,1,62,Austin
7811193,7404805,78727,30.43992,-97.75195,Entire Home/Apt,111.0,2,260,2.15,3,253,Austin
7837707,41287584,78705,30.29027,-97.73448,Entire Home/Apt,147.0,2,223,1.83,5,255,Austin
7839215,16478941,78746,30.27791,-97.79544,Entire Home/Apt,142.0,3,65,0.54,1,275,Austin
7844285,8167447,78751,30.32197,-97.72521,Private Room,36.0,30,17,0.14,91,365,Austin
7859434,22738209,78728,30.4428,-97.68193,Entire Home/Apt,176.0,5,122,1.0,6,167,Austin
7859914,72957,78744,30.19225311279297,-97.7378387451172,Entire Home/Apt,65.0,2,1098,8.96,1,220,Austin
7872804,28723672,78702,30.25444,-97.71725,Entire Home/Apt,86.0,2,236,1.99,2,101,Austin
7899546,41651643,78704,30.24536,-97.75031,Entire Home/Apt,151.0,2,223,1.83,1,247,Austin
7902384,41668703,78703,30.27955,-97.76369,Entire Home/Apt,180.0,2,109,0.92,1,322,Austin
7937786,41858462,78704,30.24491,-97.73755,Entire Home/Apt,700.0,2,112,0.93,1,338,Austin
7971903,42066373,78705,30.28803,-97.7508,Entire Home/Apt,72.0,3,212,1.75,1,80,Austin
8032556,42412174,78756,30.31488,-97.74456,Entire Home/Apt,183.0,3,322,2.65,1,112,Austin
8034552,41472829,78752,30.34274,-97.71181,Private Room,55.0,1,71,0.59,1,363,Austin
8070894,8167447,78751,30.32229,-97.72521,Private Room,41.0,30,3,0.03,91,350,Austin
8084195,479977,78704,30.25852,-97.76299,Entire Home/Apt,849.0,2,25,0.21,1,362,Austin
8106607,33456101,78727,30.4394,-97.74338,Entire Home/Apt,96.0,30,13,0.11,1,57,Austin
8118902,42873954,78704,30.25653,-97.77409,Entire Home/Apt,256.0,3,35,0.39,1,352,Austin
8124387,30367301,78734,30.38326,-97.92954,Entire Home/Apt,141.0,1,136,1.11,1,136,Austin
8133062,40900923,78703,30.2793,-97.76594,Entire Home/Apt,223.0,28,163,1.34,1,364,Austin
8167068,26431652,78751,30.31045,-97.7248,Entire Home/Apt,65.0,30,18,0.15,3,139,Austin
8185376,43180153,78704,30.24302,-97.7477,Entire Home/Apt,322.0,30,92,0.79,1,55,Austin
8208157,43282813,78736,30.239,-97.99579,Entire Home/Apt,278.0,2,364,3.02,1,336,Austin
8222790,43359006,78741,30.22813,-97.73597,Entire Home/Apt,144.0,3,138,1.18,3,358,Austin
